Latitude,Longitude
39.46567,-81.14487
39.51018,-81.14794
39.50983,-81.14754
39.50466,-81.14509
39.50536,-81.1438
39.4918,-81.14552
39.4916,-81.14474
39.46572,-81.14583
39.51006,-81.11411
39.46636,-81.14391
39.46692,-81.14343
39.46647,-81.14488
39.45641,-81.14583
39.50555,-81.11602
39.50541,-81.11706
39.51066,-81.11568
39.51051,-81.11514
39.51409,-81.11455
39.5221,-81.11722
39.54257,-81.11517
39.55071,-81.11671
39.55114,-81.11681
39.56938,-81.11767
39.66211,-81.14543
39.66163,-81.14392
39.643,-81.14217
39.60416,-81.146
39.60639,-81.1431
39.60573,-81.14329
39.60495,-81.14234
39.58045,-81.14335
39.57798,-81.14238
39.57774,-81.14285
39.64227,-81.11597
39.70032,-81.11769
39.57589,-81.11548
39.59197,-81.11844
39.60115,-81.11699
39.63412,-81.11752
39.64212,-81.11632
39.64182,-81.11613
39.7011,-81.11792
39.70167,-81.1176
39.71728,-81.11703
39.71689,-81.11657
39.71623,-81.11727
39.71619,-81.11686
39.73299,-81.11338
39.71283,-81.11317
39.70806,-81.11059
40.73678,-111.0863
35.63026,-93.56061
35.64298,-93.58592
34.07421,-82.26462
34.06968,-82.29996
33.35365,-110.98319
34.58416,-112.05126
35.65934,-93.64462
35.72262,-93.5488
35.8902,-92.94151
38.7156,-82.49701
31.36706,-94.22683
31.35737,-94.28681
31.36859,-94.23133
31.32013,-94.25091
31.3193,-94.25173
31.31946,-94.25145
31.33504,-94.24815
31.23873,-94.20784
31.24459,-94.19515
31.2377,-94.18051
31.23308,-94.16951
31.23341,-94.18749
31.22868,-94.18656
38.6214,-82.53677
37.12578,-83.53164
31.18246,-94.13749
31.19077,-94.14351
31.32403,-94.27578
31.23887,-94.20781
39.0718,-78.53809
38.91569,-79.24249
36.76978,-84.40292
36.7692,-84.40209
39.61346,-80.94086
39.6132,-80.94017
39.61206,-80.94084
39.61101,-80.94133
39.61096,-80.94277
35.62358,-93.04277
37.59691,-79.30506
37.59711,-79.30127
37.60335,-79.306
37.60918,-79.30819
38.62185,-82.54755
38.62645,-82.54517
38.72222,-82.66958
38.7853,-82.62045
38.7855,-82.62111
38.78439,-82.62234
38.74387,-82.59569
38.76506,-82.58945
38.75325,-82.59025
39.59643,-82.20957
39.63637,-82.27841
37.11923,-83.54521
36.34119,-106.19176
34.45496,-93.90184
35.80976,-93.57067
38.64301,-79.16785
39.57318,-82.29533
38.75445,-82.70494
39.43964,-81.36475
36.86206,-84.42401
33.33819,-97.5887
35.70333,-93.5347
35.65529,-93.59421
35.62938,-93.56209
34.39634,-93.91469
37.41165,-90.60833
38.79401,-79.0213
35.63676,-93.75154
35.67253,-93.91051
35.60287,-93.48939
35.61303,-93.51027
35.69839,-93.3697
35.58994,-93.5019
35.70622,-93.32823
35.6231,-93.46089
39.47439,-82.28148
39.47373,-82.27885
39.47235,-82.23047
39.47533,-82.28445
39.47772,-82.3051
37.86714,-89.51592
39.4874,-81.2835
39.47353,-81.28593
39.46511,-81.28604
39.46475,-81.28623
39.46727,-81.28615
39.46758,-81.28643
39.468,-81.28676
34.4283,-93.39114
37.62026,-79.91709
35.67219,-93.86479
38.88912,-79.22932
39.48066,-81.16139
39.4757,-81.16075
39.47557,-81.16124
39.47174,-81.16225
39.46827,-82.22713
39.47137,-82.2587
39.44196,-82.20265
39.468,-82.22707
39.47135,-82.26742
39.45923,-82.21459
39.64227,-81.11597
39.70032,-81.11769
39.62816,-81.11354
39.61007,-81.11298
39.7011,-81.11792
39.70167,-81.1176
39.71728,-81.11703
39.60974,-81.11384
39.60689,-81.11219
39.71689,-81.11657
39.71623,-81.11727
39.71619,-81.11686
39.60697,-81.11293
39.59877,-81.1136
39.60414,-81.11376
39.73299,-81.11338
37.15766,-83.61872
38.71038,-82.50548
38.6163,-82.63168
38.7021,-82.50482
39.472,-81.16177
39.47169,-81.16175
39.45601,-81.16176
39.45573,-81.16214
39.45891,-81.1618
39.56712,-81.16109
39.57388,-81.03554
39.56035,-81.03378
39.64465,-81.02163
39.59961,-81.02183
39.55759,-81.01929
39.63492,-81.00877
39.62845,-81.00961
39.61465,-81.01016
39.59573,-81.0104
39.57766,-81.00498
39.58347,-81.00443
39.58993,-80.99484
39.61362,-80.99353
39.67944,-81.16207
39.67921,-81.162
39.67939,-81.16179
39.67963,-81.16193
39.6697,-81.16164
39.66945,-81.16205
39.66924,-81.16182
39.66951,-81.16107
38.70996,-82.68473
38.71077,-82.68432
38.71777,-82.68727
38.71571,-82.68789
38.7158,-82.68721
38.71595,-82.68661
38.71628,-82.68675
38.71168,-82.68644
38.71128,-82.68644
38.71098,-82.68734
38.71196,-82.68692
38.71278,-82.69214
38.62105,-82.52661
39.5221,-81.11722
39.54257,-81.11517
39.55071,-81.11671
39.55114,-81.11681
39.56938,-81.11767
39.69294,-81.11062
39.69039,-81.11208
39.68917,-81.11223
39.6618,-81.11273
39.66115,-81.11293
39.65535,-81.11319
39.64321,-81.11059
39.64254,-81.11153
39.57589,-81.11548
39.64177,-81.11162
39.63708,-81.11073
39.63766,-81.11155
39.59197,-81.11844
39.60115,-81.11699
39.63412,-81.11752
39.63721,-81.11184
39.62827,-81.11246
39.64212,-81.11632
39.64182,-81.11613
34.05379,-82.38725
38.77892,-78.53194
38.682,-78.84274
38.78948,-79.00761
33.78976,-82.12974
33.79066,-82.13063
38.3089,-86.67066
34.50675,-111.64283
38.77569,-82.67651
39.57122,-81.11305
39.57084,-81.11195
39.57053,-81.111
39.53554,-81.11377
39.52461,-81.11271
39.45555,-81.16156
39.45231,-81.16178
39.45201,-81.1619
39.51234,-81.11194
39.51479,-81.11455
39.51336,-81.11473
39.45185,-81.16226
39.44944,-81.16122
39.50938,-81.11487
39.50944,-81.11602
39.5065,-81.11323
39.50085,-81.19716
39.4492,-81.16156
39.44915,-81.16109
39.44877,-81.16117
39.44647,-81.16084
39.4152,-81.23905
39.40643,-81.23863
39.40736,-81.23937
39.40787,-81.23932
39.39681,-81.24015
39.46431,-81.2095
39.4667,-81.21088
39.45515,-81.2073
39.45587,-81.20758
39.46923,-81.17885
39.46835,-81.17883
39.46766,-81.17867
39.46693,-81.1787
39.44894,-81.20768
39.42423,-81.19685
39.42492,-81.19608
39.45454,-81.18179
39.44142,-81.18014
39.44864,-81.17091
39.52615,-81.16636
39.5111,-81.1655
39.50775,-81.16751
39.50669,-81.1674
39.498,-81.16579
39.49318,-81.16441
39.48041,-81.16635
39.53395,-81.07116
39.53263,-81.07107
39.53596,-81.07389
39.48038,-81.16678
39.48042,-81.1673
38.62248,-82.54724
38.62498,-82.52665
38.76944,-82.65335
38.58113,-82.77537
38.66814,-82.62459
38.66676,-82.62917
38.66709,-82.62678
38.66714,-82.62699
38.66782,-82.62751
38.62522,-82.63328
39.58203,-82.23288
39.57556,-82.06854
39.58796,-82.05522
39.63287,-82.05635
39.66221,-82.04159
38.77584,-78.39481
39.71283,-81.11317
39.60387,-81.11454
39.60543,-81.11092
39.70806,-81.11059
39.69661,-81.11321
39.69615,-81.11328
39.60429,-81.11094
39.60327,-81.11177
39.59757,-81.1138
38.70991,-82.68957
38.71045,-82.68765
38.70764,-82.6866
38.70928,-82.68561
34.5088,-111.84083
34.68431,-111.96393
34.68228,-111.95823
34.68804,-111.96614
34.68643,-111.96546
34.68211,-111.95746
34.68155,-111.95603
34.69272,-111.96494
34.68932,-111.96615
34.68137,-111.95685
34.69291,-111.96419
34.68132,-111.95687
34.85169,-112.06612
35.63048,-93.47015
35.62134,-93.44642
35.62403,-93.45847
38.81904,-79.35316
39.67469,-81.10506
39.73177,-81.10704
39.72243,-81.09446
39.70262,-81.0942
39.68198,-81.09594
39.68773,-81.09133
39.686,-81.08118
39.70587,-81.09126
38.71948,-82.68202
38.62008,-82.7772
39.52698,-81.06379
39.53769,-81.04988
39.53993,-81.04717
39.55344,-81.04704
39.56105,-81.04764
39.57106,-81.03736
39.56166,-81.03853
39.57309,-81.30122
39.51905,-81.27761
39.48131,-81.27116
39.4286,-81.26924
39.39026,-81.2655
39.39091,-81.26691
39.40665,-81.26879
39.41795,-81.27082
39.50455,-81.17653
39.49253,-81.17734
39.47588,-81.16483
39.4613,-81.28482
39.42532,-81.2837
39.41203,-81.28319
39.4117,-81.28386
39.41158,-81.28286
39.48153,-81.12799
39.5104,-81.13507
39.5174,-81.13232
39.54452,-81.13202
39.56846,-81.13333
39.52168,-81.12239
39.53094,-81.11974
39.57166,-81.12329
39.53413,-81.12432
39.51643,-81.11778
39.49617,-81.12162
39.57022,-81.10976
39.50019,-81.10885
39.49974,-81.1057
39.49144,-81.12112
39.55839,-81.10287
39.4881,-81.12249
39.47766,-81.12285
39.43876,-82.20322
37.42632,-80.49699
38.75903,-79.34677
38.90005,-79.29436
39.48187,-82.31706
39.46854,-81.28692
39.46888,-81.28691
39.48384,-81.2868
39.48418,-81.28688
39.48362,-81.28738
39.48333,-81.28701
39.48408,-81.28739
39.48383,-81.28771
39.48384,-81.28714
39.48969,-81.28714
39.49309,-81.28679
39.49301,-81.2861
39.49314,-81.28595
39.49362,-81.28535
39.49411,-81.28475
39.49425,-81.28434
39.50014,-81.28272
39.49997,-81.28318
39.49861,-81.28202
39.49826,-81.28248
39.49791,-81.28299
39.49756,-81.28328
39.49728,-81.28379
39.497,-81.28439
39.49737,-81.28483
39.49772,-81.28432
39.49806,-81.2837
39.49835,-81.28333
39.49867,-81.28285
39.49382,-81.28264
39.48969,-81.2827
39.48912,-81.2827
39.48851,-81.28304
39.48787,-81.28309
39.4639,-81.12268
39.47089,-81.11932
39.50021,-81.11976
39.50329,-81.1185
39.46594,-81.28181
39.5225,-81.07993
39.52333,-81.07569
39.56861,-81.07555
38.60314,-82.70588
38.62359,-82.54769
39.46123,-81.16775
39.46074,-81.16711
39.5381,-81.07402
39.56476,-81.07215
39.56513,-81.06985
39.52049,-81.06848
39.52664,-81.06952
39.52652,-81.07044
39.52403,-81.06992
39.46169,-81.16729
39.45617,-81.16972
39.45586,-81.16874
39.443,-81.16513
39.46015,-81.15638
39.536,-81.71821
39.45522,-82.19121
38.31875,-86.66407
35.80231,-93.46756
35.60199,-93.48648
39.4834,-82.24097
38.74289,-82.69901
39.59783,-81.11576
39.59653,-81.1149
39.59082,-81.11643
39.69334,-81.11049
39.65134,-81.07375
39.66021,-81.06922
39.642,-81.07206
39.64102,-81.07191
39.63225,-81.06888
38.59478,-82.70726
38.70848,-82.69309
38.75083,-82.69736
38.62733,-82.7748
39.56683,-81.16117
39.56717,-81.16151
39.54905,-81.03855
39.52292,-81.16046
39.52272,-81.16065
39.52259,-81.16049
39.49232,-81.16162
39.49246,-81.16204
39.4804,-81.16127
39.48081,-81.16104
39.44421,-81.16316
39.4447,-81.16304
39.44447,-81.16265
39.45062,-81.15045
39.51051,-81.11514
39.51066,-81.11568
39.51409,-81.11455
35.61935,-93.46062
39.69076,-81.07547
39.66875,-81.06695
39.64514,-81.06133
39.60045,-81.05201
39.58597,-81.03712
39.6057,-81.13426
39.73746,-81.12257
39.59287,-81.1213
39.62647,-81.12104
39.72152,-81.12265
39.71597,-81.1246
39.72276,-81.11773
39.70274,-81.12031
39.6827,-81.10649
39.66746,-81.12323
39.60708,-81.10824
39.62901,-81.10652
39.64019,-81.10447
39.64881,-81.10607
38.72054,-82.68444
38.66939,-82.61447
38.66891,-82.61536
38.67049,-82.61546
38.75442,-82.54202
38.71699,-82.67775
38.70983,-82.67425
38.71734,-82.67794
38.71793,-82.67836
37.16442,-81.21357
36.03123,-81.81297
33.59128,-110.9064
38.59658,-82.68426
38.60112,-82.65937
38.60185,-82.65659
38.59345,-82.70179
38.71089,-82.68374
38.71168,-82.68394
38.70591,-82.69152
39.62922,-82.28208
39.52687,-81.07349
39.52789,-81.07243
39.52845,-81.07126
39.5125,-81.08203
39.53886,-81.07471
39.47891,-81.11358
39.53286,-81.07382
39.49098,-81.11222
39.50491,-81.08336
39.3991,-81.2254
39.39596,-81.22669
39.47815,-81.11283
39.43526,-81.24691
39.41674,-81.24893
39.45063,-81.24864
39.47445,-81.24898
39.48616,-81.24958
39.50274,-81.24771
39.44252,-81.23759
39.53119,-81.24893
39.46972,-81.23732
39.44483,-81.23828
39.44375,-81.24227
37.18339,-81.20789
35.70314,-93.54382
35.67929,-93.57284
35.68053,-93.5733
39.43157,-81.24085
39.43245,-81.24131
39.43015,-81.23908
39.4209,-81.23896
39.41064,-81.23938
39.41392,-81.23887
39.41416,-81.23975
39.52251,-81.15038
39.52309,-81.15059
39.52275,-81.15157
39.5221,-81.15076
39.52253,-81.1519
39.5231,-81.14945
39.51614,-81.1532
39.45548,-82.19114
39.35527,-81.99963
38.62583,-86.52373
39.57477,-81.05914
39.61579,-81.01499
39.61679,-81.01362
39.61063,-81.01475
39.61001,-81.01447
39.60469,-81.01186
39.60296,-81.01152
39.59522,-81.01278
39.59611,-81.01255
39.56827,-81.01443
39.60349,-80.97944
39.60471,-80.97879
39.60573,-80.97884
39.6298,-80.9738
39.62921,-80.97448
39.62638,-80.96815
39.62928,-80.97273
39.62944,-80.97084
39.62678,-80.96998
39.6259,-80.97202
39.62313,-80.96819
39.60677,-80.97744
39.6216,-80.97177
39.62409,-80.97315
39.62471,-80.9713
39.62765,-80.97829
39.62714,-80.97743
39.6224,-80.96753
39.62043,-80.97071
39.61962,-80.97206
39.61764,-80.96909
39.61647,-80.96884
39.61538,-80.96783
39.60944,-80.96808
39.60721,-80.96845
39.60401,-80.96935
39.60254,-80.96822
39.60541,-80.9687
39.60469,-80.96919
37.43429,-80.32022
39.6002,-80.97042
39.60067,-80.97161
39.59989,-80.96868
39.59861,-80.96837
39.62062,-80.95725
39.5977,-80.96844
39.59665,-80.97084
39.60374,-80.96018
39.60602,-80.95964
39.61207,-80.9577
39.61326,-80.95742
39.60984,-80.95867
39.60912,-80.95643
39.61367,-80.95853
39.61482,-80.95929
39.61668,-80.96112
39.61753,-80.96066
39.61856,-80.95954
39.61691,-80.95849
39.62054,-80.96097
39.61943,-80.95862
38.66848,-82.62467
35.56072,-93.07757
38.76009,-78.55308
37.57726,-80.05485
33.79489,-82.14475
34.40898,-81.42081
38.80525,-82.54179
38.77226,-82.68221
38.77618,-82.67806
38.77568,-82.6705
39.46244,-81.40675
39.45863,-81.36989
39.44969,-81.3678
39.44944,-81.36765
39.44945,-81.36792
39.44174,-81.36975
39.4384,-81.37668
39.43838,-81.37725
37.76494,-79.701
39.43885,-81.3676
39.42591,-81.35903
39.42632,-81.35925
39.43694,-81.35641
39.43734,-81.35641
39.43712,-81.356
39.44019,-81.35907
39.44046,-81.35884
39.41579,-81.28738
39.41556,-81.28804
39.45099,-81.28587
39.45122,-81.28641
39.45132,-81.28584
39.46147,-81.28798
39.4611,-81.28798
39.46153,-81.28765
39.46113,-81.2876
37.44532,-80.06908
37.57652,-80.08698
37.523,-79.96344
37.48531,-80.00149
38.58614,-82.60777
39.6201,-82.05779
39.62975,-82.26863
35.7117,-94.30278
37.1801,-81.19823
34.4346,-81.66712
35.14427,-93.62164
33.40201,-108.89566
35.6359,-93.91259
39.70813,-81.90309
39.7081,-81.90252
39.70866,-81.9025
39.55989,-82.0066
39.56013,-82.00677
39.5596,-82.00634
39.55978,-82.00684
39.50578,-82.03938
39.49609,-82.31507
39.514,-82.3281
39.46241,-82.33455
39.46185,-82.33152
39.46281,-82.33108
39.53341,-82.31987
38.90901,-79.28835
38.81706,-79.27379
38.9019,-79.29295
38.90883,-79.29032
38.81798,-79.35061
38.90825,-79.28921
38.82582,-82.57675
38.82323,-82.57533
38.82323,-82.57533
38.71178,-82.70774
38.71171,-82.70726
38.71777,-82.70596
38.71843,-82.70576
39.47505,-81.36769
39.47556,-81.3675
39.4752,-81.36725
39.47721,-81.36484
39.47732,-81.36611
39.46552,-81.12284
39.46336,-81.12316
39.4635,-81.12273
39.46306,-81.12363
39.51509,-81.11001
39.50071,-81.10996
39.50025,-81.11051
39.47601,-81.365
39.47518,-81.36394
39.47562,-81.36385
39.4609,-81.36348
35.62722,-93.91265
38.6883,-82.59839
38.78541,-82.62081
38.69946,-82.59193
38.81959,-82.58661
38.82048,-82.58637
38.8201,-82.58668
38.77953,-82.63243
35.63144,-93.58703
38.90884,-79.28842
39.57492,-81.9005
39.5433,-81.89637
39.54705,-81.89848
39.52182,-82.02436
39.59338,-82.01731
39.53062,-82.01402
39.60201,-82.02903
39.60599,-81.9057
39.70886,-81.90301
39.61473,-81.90317
39.62058,-81.90171
39.62024,-81.90168
39.62762,-81.89986
39.62763,-81.89974
39.64566,-81.89702
39.65642,-81.89593
38.82408,-82.45345
38.82399,-82.45261
39.53263,-82.31989
39.53345,-82.32044
39.53919,-82.24829
39.53,-82.31927
39.50306,-82.30776
39.5705,-82.29205
39.5634,-82.29277
39.5636,-82.2923
39.56387,-82.29295
39.49729,-82.28856
39.56567,-82.28395
38.754,-82.69071
38.75181,-82.69718
39.39646,-81.22541
39.39723,-81.22549
39.39536,-81.21494
39.39603,-81.21564
39.39828,-81.21577
39.39487,-81.21567
39.3954,-81.2142
39.40434,-81.21469
39.40411,-81.21398
39.40481,-81.21425
39.52377,-81.07116
39.5221,-81.07182
39.53531,-81.06039
39.54286,-81.05905
39.54773,-81.05946
39.56606,-81.05696
39.49892,-81.17993
39.51657,-81.15427
39.46439,-81.32469
39.44918,-81.32589
39.43924,-81.32532
39.43916,-81.32579
39.43893,-81.32722
39.43879,-81.32669
39.40438,-81.21506
39.40426,-81.21388
39.41673,-81.2116
39.48357,-81.16672
39.42028,-81.21573
39.42083,-81.21598
39.50531,-81.11304
39.42046,-81.21673
39.41948,-81.21615
39.41952,-81.21549
39.42674,-81.21576
39.50506,-81.11201
39.39558,-81.22566
39.43129,-81.21586
39.43369,-81.21604
39.49346,-81.11131
39.48405,-81.16667
39.52789,-81.08268
39.52299,-81.08206
39.51585,-81.0816
39.4924,-81.11179
39.51507,-81.08235
39.5161,-81.15418
39.43916,-81.32674
39.43406,-81.32816
39.43374,-81.32819
39.43244,-81.32552
39.43213,-81.32528
39.42453,-81.32643
39.41596,-81.32762
39.41637,-81.32503
39.41635,-81.32558
39.41672,-81.32614
39.4165,-81.32665
39.40394,-81.22616
39.51613,-81.08343
39.5166,-81.07559
39.51837,-81.07527
39.52738,-81.07087
39.51189,-81.08221
39.47987,-81.11434
38.71656,-82.66878
38.62125,-82.53693
38.72403,-82.66944
38.77875,-82.62189
38.61689,-82.55141
38.59653,-82.72734
38.60499,-82.63086
39.58087,-82.18179
39.65864,-82.0407
34.7526,-112.01179
34.74996,-112.00913
34.75145,-112.0085
34.75042,-112.00826
34.75057,-112.00821
34.75071,-112.00812
34.75063,-112.00757
34.75122,-112.00163
34.75167,-112.00875
34.75201,-112.00959
34.75193,-112.00947
34.7519,-112.00956
34.75025,-112.01101
38.31529,-86.66667
34.83297,-112.12711
35.69145,-93.81879
35.66866,-93.94507
35.64099,-93.91659
35.73301,-94.29693
34.51485,-111.84018
34.51488,-111.84043
34.51484,-111.84038
34.51597,-111.83943
34.51547,-111.84023
34.51528,-111.84055
34.51474,-111.84044
34.51481,-111.84056
38.90891,-79.28889
38.76348,-79.34424
38.82582,-82.57675
39.49734,-82.31542
39.5022,-82.29415
38.75053,-82.70861
38.77566,-82.67186
39.51687,-81.15335
39.51724,-81.15378
39.51596,-81.15254
39.49811,-81.15061
39.4987,-81.15145
39.49758,-81.14992
39.49909,-81.15081
39.45301,-81.13731
39.47955,-81.15371
39.48024,-81.15319
39.45437,-81.15331
39.45081,-81.13817
39.45081,-81.13916
39.4536,-81.15296
39.45284,-81.15243
39.45372,-81.15188
39.45108,-81.14036
39.47198,-81.12644
39.52461,-81.12681
39.52466,-81.12771
39.46007,-81.14186
39.46062,-81.14176
39.4593,-81.14183
39.52503,-81.12168
39.52392,-81.12688
39.52542,-81.12684
39.49422,-81.12152
39.49412,-81.12123
39.46707,-81.14184
39.53189,-81.13609
39.46803,-81.14231
39.48719,-81.12199
39.47364,-81.12326
39.47324,-81.12279
39.46483,-81.12293
39.53193,-81.13661
39.53274,-81.13633
39.52779,-81.13711
39.52721,-81.13701
39.52088,-81.1364
39.51861,-81.13689
39.50859,-81.13681
39.4851,-81.13872
39.46289,-81.13823
39.50372,-81.14016
39.46235,-81.1376
39.46147,-81.13619
39.46176,-81.13634
39.46292,-81.13691
39.49522,-81.10927
39.49503,-81.11002
39.48798,-81.10843
39.43361,-81.36452
39.43363,-81.36528
39.42234,-81.36801
39.48918,-81.10837
39.49032,-81.10048
39.478,-81.10789
39.42195,-81.36849
39.41671,-81.3701
39.51063,-81.09446
39.51545,-81.08162
39.51578,-81.08069
38.7711,-82.65558
38.6221,-82.55124
38.60907,-82.63672
38.58112,-82.72301
38.61502,-82.53004
38.62121,-82.54807
38.58075,-82.77286
39.6219,-82.26501
39.56845,-82.24083
34.51549,-111.84046
34.51497,-111.84024
34.81325,-111.84422
34.63853,-111.81373
34.63846,-111.81354
34.63835,-111.8134
34.63836,-111.81344
34.63812,-111.81334
34.63627,-111.8121
34.63622,-111.81194
34.63581,-111.81278
34.63542,-111.81294
34.63538,-111.81314
34.63552,-111.81312
34.63554,-111.81316
34.63566,-111.81335
34.63564,-111.8134
34.63557,-111.8134
34.63538,-111.81327
34.63544,-111.81338
34.6354,-111.81347
39.5823,-82.2316
39.56643,-82.23359
39.60327,-82.2332
39.56168,-82.11708
37.18279,-81.20616
37.55995,-79.97676
37.49543,-79.99391
35.62844,-93.90859
35.69415,-93.82667
35.65311,-93.89794
38.776,-82.67893
38.75161,-82.69704
38.75133,-82.69657
38.76372,-78.54323
37.43842,-80.08359
37.57873,-79.95901
37.48857,-80.0011
38.74978,-82.71691
35.66837,-93.94467
37.61551,-88.61684
34.74894,-112.00764
34.74892,-111.99951
35.64589,-93.96513
39.44479,-82.21202
35.66908,-93.8386
34.74277,-111.99655
34.74158,-111.99918
34.80206,-111.87522
34.80335,-111.87681
34.80271,-111.87724
34.80316,-111.87947
34.80267,-111.87736
34.80283,-111.87733
34.80284,-111.87751
34.80265,-111.87766
34.80273,-111.87751
34.80275,-111.87863
34.8027,-111.87851
34.80319,-111.87959
34.80298,-111.87964
34.80302,-111.87944
34.80299,-111.8764
34.80264,-111.87808
34.80261,-111.87823
34.80178,-111.8761
34.80255,-111.87744
34.69144,-111.96159
34.69215,-111.96132
34.6924,-111.9645
34.6918,-111.96469
34.69012,-111.96503
34.69021,-111.96515
34.69005,-111.96513
34.69003,-111.96521
34.75015,-111.89316
34.74496,-111.8893
34.51681,-111.83869
34.51592,-111.84
34.75137,-112.02558
34.75147,-112.0264
34.75146,-112.02638
34.75144,-112.02639
34.75144,-112.02646
34.75135,-112.02654
34.75204,-112.02638
34.75207,-112.02638
34.75279,-112.02495
34.75781,-112.0259
34.75267,-112.02463
34.75815,-112.02447
34.7601,-112.02458
34.76467,-112.03419
34.75782,-112.02685
34.74451,-111.99586
34.76505,-112.02222
34.76486,-112.02918
34.74926,-112.02128
34.74874,-112.02032
34.74855,-112.0193
34.76636,-112.03682
34.75186,-112.0228
34.76496,-112.029
34.76555,-112.0272
34.75101,-112.02553
34.76212,-112.02314
34.74891,-112.01979
34.74859,-112.01874
34.76068,-112.0222
34.74907,-112.02017
34.74999,-112.01976
34.75004,-112.01944
34.75089,-112.01906
34.75062,-112.01617
34.75255,-112.02448
34.75243,-112.02412
34.7501,-112.00636
34.75024,-112.00617
34.75032,-112.00598
34.75091,-112.02391
34.75106,-112.02263
34.75155,-112.02315
34.74972,-112.00538
34.74992,-112.00478
34.75011,-112.00462
34.75011,-112.00387
34.75048,-112.00375
34.76048,-111.89137
34.76051,-111.89115
34.63543,-111.81381
34.63546,-111.81384
34.63547,-111.81396
34.63555,-111.81356
34.63566,-111.8136
34.63573,-111.81366
34.64546,-111.93024
34.64544,-111.93054
34.755,-111.89597
34.7608,-111.89118
34.76065,-111.89115
34.7655,-111.89133
34.76778,-111.89118
34.76806,-111.89135
34.76795,-111.89185
34.76806,-111.89247
34.76838,-111.89216
34.76794,-111.89264
34.7682,-111.89405
34.75793,-112.02524
38.59148,-82.72382
38.62005,-82.54747
38.61133,-82.60888
38.72135,-82.66764
38.61978,-82.53191
38.58373,-82.71995
38.59012,-82.72318
38.77256,-82.65708
38.58147,-82.72508
38.58879,-82.72304
31.49888,-94.75763
38.60051,-82.72977
38.60021,-82.72973
38.61817,-82.60907
38.72007,-82.6789
39.59939,-82.21467
39.63687,-82.28052
34.91391,-111.7278
34.91404,-111.72772
34.4346,-81.66712
34.63541,-111.81358
34.63517,-111.8137
34.63536,-111.81385
35.57549,-93.51083
35.63376,-93.30679
34.51585,-111.84017
34.75814,-112.02457
34.75827,-112.02427
34.75061,-112.02391
34.75105,-112.0248
34.7514,-112.02558
34.75139,-112.02559
34.75835,-111.89162
34.76032,-111.89056
34.75993,-111.88979
34.75974,-111.89072
34.76764,-111.8927
34.75955,-111.89053
34.75923,-111.89034
34.75849,-111.8929
34.75859,-111.89329
34.75842,-111.89128
34.75863,-111.8913
34.75848,-111.89159
34.75852,-111.89169
34.75854,-111.89188
34.75837,-111.89191
34.75845,-111.89205
34.75922,-111.89211
34.51307,-111.83776
34.58126,-111.85339
34.58109,-111.85239
34.58067,-111.85256
34.58086,-111.85327
34.58097,-111.85331
34.58096,-111.8533
34.58131,-111.85225
34.58094,-111.85327
34.75919,-111.89206
34.75915,-111.892
34.75911,-111.89188
34.759,-111.89185
34.75906,-111.89152
34.75908,-111.89148
34.75958,-111.89213
34.75983,-111.89191
34.7597,-111.89141
34.75988,-111.89122
34.75977,-111.8911
34.75956,-111.89111
34.75963,-111.8913
34.76649,-112.02621
34.76652,-112.02628
34.60868,-111.82963
34.6137,-111.83424
34.61579,-111.83703
34.76629,-112.02643
34.51201,-111.82277
34.49985,-111.82002
34.50822,-111.83691
34.51535,-111.83776
34.51215,-111.8384
34.50239,-111.82677
34.51096,-111.83771
38.92252,-79.25703
34.51205,-111.82278
34.51751,-111.83585
34.51557,-111.83748
34.50714,-111.83932
34.52083,-111.83482
34.51513,-111.83779
34.50974,-111.83911
39.59187,-80.99039
38.59852,-82.73002
38.61944,-82.54746
38.61986,-82.53354
38.81703,-79.35619
38.58314,-82.7238
38.59578,-82.72781
38.61731,-82.53799
38.77528,-82.67701
38.75051,-82.71027
38.77623,-82.67606
38.77564,-82.67971
38.77581,-82.67569
38.77612,-82.6777
38.77577,-82.67685
39.50154,-81.10954
39.49624,-81.10972
39.49565,-81.11074
39.46039,-81.3634
39.44395,-81.37025
39.44479,-81.3704
39.44435,-81.37058
38.59273,-82.72502
38.62031,-82.53401
38.59185,-82.72441
38.65974,-82.68527
38.72326,-82.66811
38.61025,-82.62911
38.61926,-82.53507
38.61789,-82.55047
38.72284,-82.66744
38.6891,-82.68339
38.62388,-82.54709
38.62379,-82.5285
38.62568,-82.6332
38.62447,-82.54752
39.59923,-82.21187
39.62341,-82.0472
39.62474,-82.26719
38.1768,-83.40992
31.37409,-110.52343
34.59018,-112.04674
38.78935,-79.01225
34.59079,-112.04708
34.5904,-112.04666
34.59014,-112.04637
34.59043,-112.04678
34.59462,-111.95679
34.59122,-111.96043
34.59031,-112.04661
34.58479,-111.97595
34.58985,-112.04641
34.59617,-111.95345
34.58524,-111.97533
34.69295,-111.9642
39.55558,-82.26615
35.14271,-93.59387
35.19269,-93.51478
38.62256,-82.62931
38.6212,-82.53333
38.72273,-82.66998
38.58305,-82.61544
38.62094,-82.53608
38.62055,-82.54994
38.61991,-82.5475
38.61022,-82.55435
38.58565,-82.71462
34.85277,-111.83181
35.76071,-93.58054
38.82624,-82.46572
38.83038,-82.53578
38.60978,-82.55257
38.71375,-82.68471
38.7073,-82.50836
37.10733,-83.52326
37.10713,-83.52178
37.10701,-83.52316
